duration,acc.death.rider,gender,premium.frequency,risk.state,underwriting.age,living.place,annual.premium,DJIA,surrender,allcause
58.29,NoRider,Male,Annual,Smoker,Middle,WestCoast,1.11,-0.38,0,0
58.29,NoRider,Male,Other,Smoker,Middle,Other,1.39,-0.38,0,0
58.3,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.48,0.55,1,1
58.3,NoRider,Female,Annual,NonSmoker,Young,WestCoast,0.16,-0.38,0,0
58.3,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.32,-0.38,0,0
58.3,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.33,-0.38,0,0
58.3,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.83,-0.38,0,0
58.31,NoRider,Male,Annual,Smoker,Young,Other,-1.01,-0.38,0,0
58.31,Rider,Female,InfraAnnual,Smoker,Old,Other,-0.97,-0.38,0,0
58.31,NoRider,Male,Other,Smoker,Middle,Other,0.64,-0.38,0,0
58.32,Rider,Male,InfraAnnual,Smoker,Middle,EastCoast,0.56,-0.38,0,0
58.32,NoRider,Male,InfraAnnual,Smoker,Middle,Other,0.67,-0.38,0,0
58.32,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,2.06,-0.38,0,0
58.32,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.83,-0.38,0,0
58.33,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.61,-0.38,0,0
58.33,NoRider,Female,InfraAnnual,Smoker,Young,WestCoast,-0.88,-0.38,0,0
58.33,NoRider,Female,Other,NonSmoker,Middle,EastCoast,-0.38,-0.38,0,0
58.33,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.58,-0.38,0,0
58.34,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.87,-0.38,0,0
58.34,NoRider,Female,InfraAnnual,NonSmoker,Old,WestCoast,-1.07,-0.38,0,0
58.35,NoRider,Female,Other,NonSmoker,Young,Other,0.19,-0.38,0,0
58.35,Rider,Male,InfraAnnual,NonSmoker,Old,WestCoast,-1.07,-0.38,0,0
58.35,NoRider,Female,InfraAnnual,Smoker,Young,Other,-1.04,-0.38,0,0
58.36,NoRider,Female,InfraAnnual,Smoker,Middle,Other,0.59,0.55,1,1
58.36,NoRider,Male,InfraAnnual,Smoker,Young,Other,0.19,-0.38,0,0
58.36,Rider,Female,InfraAnnual,Smoker,Young,EastCoast,-0.24,-0.38,0,0
58.36,Rider,Female,Other,NonSmoker,Middle,Other,-0.76,-0.38,0,0
58.37,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.19,-0.38,0,0
58.37,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.66,-0.38,0,0
58.37,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.12,-0.38,0,0
58.37,NoRider,Male,InfraAnnual,Smoker,Young,Other,1.51,-0.38,0,0
58.37,NoRider,Female,Annual,Smoker,Young,Other,-0.85,-0.38,0,0
58.37,NoRider,Female,Annual,NonSmoker,Middle,Other,1.07,-0.38,0,0
58.38,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.26,-0.38,0,0
58.38,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,1.55,-0.38,0,0
58.38,NoRider,Male,Other,Smoker,Young,Other,0.8,-0.38,0,0
58.38,Rider,Female,InfraAnnual,NonSmoker,Young,Other,0.89,-0.38,0,0
58.38,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.18,-0.38,0,0
58.38,Rider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.34,-0.38,0,0
58.38,NoRider,Male,Annual,NonSmoker,Old,Other,-1.04,-0.38,0,0
58.4,NoRider,Male,InfraAnnual,NonSmoker,Young,WestCoast,-0.49,-0.38,0,0
58.4,NoRider,Female,InfraAnnual,Smoker,Young,Other,-1.07,-0.38,0,0
58.4,NoRider,Female,Other,NonSmoker,Old,Other,0.42,-0.38,0,0
58.4,NoRider,Female,Annual,NonSmoker,Middle,Other,0.98,-0.38,0,0
58.4,NoRider,Female,Annual,NonSmoker,Old,EastCoast,-0.21,-0.38,0,0
58.4,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.62,-0.38,0,0
58.41,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-1.07,-0.38,0,0
58.41,NoRider,Male,Annual,Smoker,Young,Other,-0.81,-0.38,0,0
58.41,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.56,-0.38,0,0
58.41,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.17,-0.38,0,0
58.42,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.26,-0.38,0,0
58.42,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.28,-0.38,0,0
58.42,Rider,Female,Other,Smoker,Middle,Other,0.56,-0.38,0,0
58.42,Rider,Male,InfraAnnual,NonSmoker,Young,Other,-0.88,-0.38,0,0
58.42,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.38,-0.38,0,0
58.42,NoRider,Male,Annual,NonSmoker,Middle,Other,0.9,-0.38,0,0
58.42,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-1.01,-0.38,0,0
58.42,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.4,-0.38,0,0
58.42,Rider,Female,InfraAnnual,NonSmoker,Young,Other,1.41,-0.38,0,0
58.42,NoRider,Male,Annual,NonSmoker,Middle,EastCoast,0.08,-0.38,0,0
58.42,NoRider,Male,Other,NonSmoker,Old,EastCoast,-0.85,-0.38,0,0
58.42,Rider,Female,InfraAnnual,Smoker,Young,Other,-0.69,-0.38,0,0
58.43,NoRider,Male,Annual,Smoker,Old,Other,2.7,-0.38,0,0
58.43,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.7,-0.38,0,0
58.44,NoRider,Female,InfraAnnual,NonSmoker,Young,WestCoast,-0.87,-0.38,0,0
58.44,NoRider,Male,Annual,NonSmoker,Young,EastCoast,-0.97,-0.38,0,0
58.44,NoRider,Female,Annual,NonSmoker,Young,Other,0.9,-0.38,0,0
58.44,Rider,Male,InfraAnnual,NonSmoker,Old,EastCoast,-0.94,-0.38,0,0
58.45,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,-0.44,-0.38,0,0
58.45,NoRider,Male,Other,Smoker,Middle,Other,0.04,-0.38,0,0
58.45,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.97,-0.38,0,0
58.45,NoRider,Male,Annual,Smoker,Young,Other,-0.67,-0.38,0,0
58.45,NoRider,Male,InfraAnnual,Smoker,Young,Other,2.3,-0.38,0,0
58.46,NoRider,Male,InfraAnnual,NonSmoker,Old,WestCoast,0.42,2.05,0,1
58.46,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.52,-0.38,0,0
58.46,Rider,Male,InfraAnnual,Smoker,Young,Other,-0.51,-0.38,0,0
58.46,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.67,-0.38,0,0
58.46,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.34,0.15,1,1
58.46,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.81,-0.38,0,0
58.46,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,0.35,-0.38,0,0
58.47,Rider,Male,InfraAnnual,NonSmoker,Old,Other,-0.32,-0.38,0,0
58.47,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.21,-0.38,0,0
58.47,NoRider,Male,Annual,NonSmoker,Middle,Other,-1.07,-0.38,0,0
58.48,Rider,Female,Annual,NonSmoker,Young,EastCoast,0.04,-0.38,0,0
58.48,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-1.06,-0.38,0,0
58.48,NoRider,Male,Annual,Smoker,Middle,EastCoast,0.47,-0.38,0,0
58.48,NoRider,Female,InfraAnnual,Smoker,Young,Other,0.64,-0.38,0,0
58.49,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.43,-0.38,0,0
58.49,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.43,-0.38,0,0
58.49,Rider,Female,InfraAnnual,NonSmoker,Old,EastCoast,0.03,-0.38,0,0
58.49,Rider,Male,InfraAnnual,NonSmoker,Young,Other,1.2,-0.38,0,0
58.49,Rider,Female,Annual,NonSmoker,Middle,Other,-0.98,-0.38,0,0
58.51,NoRider,Male,Annual,Smoker,Middle,Other,0.45,-0.38,0,0
58.51,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.93,-0.38,0,0
58.51,NoRider,Female,InfraAnnual,Smoker,Young,Other,0.59,-0.38,0,0
58.51,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,0.34,-0.38,0,0
58.51,NoRider,Female,Annual,Smoker,Young,Other,-0.37,-0.38,0,0
58.51,NoRider,Male,Other,Smoker,Young,Other,4.1,-0.38,0,0
58.52,NoRider,Female,Other,NonSmoker,Young,Other,-0.69,-0.38,0,0
58.52,NoRider,Male,InfraAnnual,Smoker,Middle,Other,-0.73,-0.38,0,0
58.52,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.2,-0.38,0,0
58.53,NoRider,Male,Other,NonSmoker,Young,Other,-0.45,0.55,1,1
58.53,Rider,Female,Annual,NonSmoker,Old,EastCoast,-0.45,-0.38,0,0
58.53,NoRider,Female,Other,Smoker,Middle,EastCoast,0.54,-0.38,0,0
58.53,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.07,-0.38,0,0
58.53,NoRider,Male,InfraAnnual,Smoker,Middle,WestCoast,-0.14,-0.38,0,0
58.53,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.72,-0.38,0,0
58.54,NoRider,Female,Other,Smoker,Young,Other,2.98,-0.38,0,0
58.54,NoRider,Female,Annual,Smoker,Young,Other,0.14,-0.38,0,0
58.54,NoRider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,0.37,-0.38,0,0
58.54,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-1.05,-0.38,0,0
58.55,NoRider,Male,Annual,NonSmoker,Young,Other,-0.01,-0.38,0,0
58.56,NoRider,Male,InfraAnnual,Smoker,Young,Other,1.58,2.05,1,1
58.56,Rider,Female,Annual,Smoker,Middle,Other,-1.07,-0.38,0,0
58.56,NoRider,Male,Annual,NonSmoker,Young,Other,0.44,-0.38,0,0
58.57,Rider,Female,Annual,Smoker,Young,Other,-0.11,-0.38,0,0
58.57,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.53,-0.38,0,0
58.57,NoRider,Female,Other,NonSmoker,Middle,Other,1.35,-0.38,0,0
58.57,NoRider,Male,Annual,NonSmoker,Young,Other,-0.72,-0.38,0,0
58.57,Rider,Male,InfraAnnual,Smoker,Middle,Other,0.36,-0.38,0,0
58.58,Rider,Male,Other,Smoker,Middle,Other,-0.86,-0.38,0,0
58.59,NoRider,Female,Annual,NonSmoker,Young,Other,-0.75,-0.38,0,0
58.59,Rider,Male,Annual,NonSmoker,Young,Other,-0.36,-0.38,0,0
58.59,NoRider,Female,Other,Smoker,Middle,Other,-0.72,-0.38,0,0
58.59,Rider,Female,InfraAnnual,NonSmoker,Middle,EastCoast,4.5,-0.38,0,0
58.59,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.04,-0.38,0,0
58.6,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.11,0.15,1,1
58.6,Rider,Female,Annual,NonSmoker,Young,Other,-0.54,-0.38,0,0
58.6,NoRider,Male,InfraAnnual,Smoker,Old,WestCoast,0.07,-0.38,0,0
58.62,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,0.02,-0.38,0,0
58.62,Rider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.99,-0.38,0,0
58.62,Rider,Female,InfraAnnual,NonSmoker,Young,Other,-0.18,-0.38,0,0
58.62,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.05,-0.38,0,0
58.62,NoRider,Female,Annual,NonSmoker,Young,Other,0.14,-0.38,0,0
58.63,NoRider,Female,Other,Smoker,Young,Other,-0.73,0.15,1,1
58.63,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.88,-0.38,0,0
58.63,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.95,-0.38,0,0
58.63,NoRider,Female,Other,NonSmoker,Young,Other,-0.42,-0.38,0,0
58.64,NoRider,Male,Annual,NonSmoker,Young,Other,0.09,-0.38,0,0
58.64,NoRider,Female,InfraAnnual,Smoker,Young,Other,-0.73,-0.38,0,0
58.64,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.02,-0.38,0,0
58.64,NoRider,Female,Annual,Smoker,Old,Other,0.61,-0.38,0,0
58.64,NoRider,Female,InfraAnnual,Smoker,Young,Other,-1.01,-0.38,0,0
58.66,NoRider,Female,Annual,NonSmoker,Middle,Other,-0.5,-0.38,0,0
58.66,Rider,Male,Other,NonSmoker,Young,Other,-0.87,-0.38,0,0
58.66,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,0.62,-0.38,0,0
58.67,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.17,-0.38,0,0
58.67,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.57,-0.38,0,0
58.67,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.1,-0.38,0,0
58.67,NoRider,Male,Annual,NonSmoker,Young,Other,-0.71,-0.38,0,0
58.67,Rider,Female,Annual,NonSmoker,Old,EastCoast,0.1,-0.38,0,0
58.68,NoRider,Male,Other,NonSmoker,Middle,Other,-1.06,-0.38,0,0
58.68,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.74,-0.38,0,0
58.68,NoRider,Male,Annual,Smoker,Old,Other,-0.27,-0.38,0,0
58.68,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.91,0.55,0,1
58.68,Rider,Female,InfraAnnual,NonSmoker,Middle,Other,-1.01,-0.38,0,0
58.68,NoRider,Female,Other,Smoker,Young,Other,-0.68,-0.38,0,0
58.68,NoRider,Male,Other,Smoker,Middle,EastCoast,3.07,-0.38,0,0
58.68,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.71,-0.38,0,0
58.69,NoRider,Female,Other,NonSmoker,Middle,EastCoast,-1.01,-0.38,0,0
58.69,NoRider,Male,Other,NonSmoker,Old,Other,-0.86,-0.38,0,0
58.69,Rider,Female,InfraAnnual,Smoker,Young,Other,1.25,-0.38,0,0
58.7,NoRider,Female,InfraAnnual,NonSmoker,Middle,WestCoast,-0.47,-0.38,0,0
58.7,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.63,-0.38,0,0
58.7,NoRider,Male,Annual,Smoker,Old,Other,2.52,-0.38,0,0
58.7,NoRider,Female,Other,NonSmoker,Young,EastCoast,-0.66,-0.38,0,0
58.7,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.19,-0.38,0,0
58.71,Rider,Female,InfraAnnual,NonSmoker,Young,Other,-0.59,2.13,1,1
58.71,NoRider,Male,Annual,Smoker,Middle,EastCoast,-0.97,-0.38,0,0
58.71,Rider,Male,Annual,NonSmoker,Young,WestCoast,0.04,-0.38,0,0
58.71,NoRider,Female,Annual,NonSmoker,Young,EastCoast,-0.48,-0.38,0,0
58.73,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.91,-0.38,0,0
58.73,NoRider,Male,Annual,Smoker,Young,EastCoast,-0.91,-0.38,0,0
58.73,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.36,-0.38,0,0
58.73,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-1.07,-0.38,0,0
58.73,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.32,-0.38,0,0
58.73,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,0.79,0.55,1,1
58.73,NoRider,Male,InfraAnnual,NonSmoker,Old,WestCoast,1.23,-0.38,0,0
58.74,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.67,-0.38,0,0
58.74,NoRider,Female,InfraAnnual,Smoker,Middle,WestCoast,3.06,-0.38,0,0
58.74,Rider,Male,InfraAnnual,NonSmoker,Old,Other,-0.12,-0.38,0,0
58.75,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.85,-0.38,0,0
58.75,Rider,Female,Annual,NonSmoker,Young,EastCoast,1.8,-0.38,0,0
58.75,NoRider,Female,Annual,NonSmoker,Old,Other,-0.88,-0.38,0,0
58.75,Rider,Female,InfraAnnual,NonSmoker,Young,Other,0.57,-0.38,0,0
58.75,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.54,-0.38,0,0
58.75,NoRider,Female,Annual,Smoker,Young,EastCoast,-0.74,-0.38,0,0
58.75,NoRider,Male,Other,NonSmoker,Middle,EastCoast,-0.46,-0.38,0,0
58.75,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.97,-0.38,0,0
58.75,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.73,-0.38,0,0
58.76,NoRider,Female,Other,NonSmoker,Middle,Other,-0.64,-0.38,0,0
58.76,NoRider,Female,Annual,Smoker,Old,Other,0.18,-0.38,0,0
58.76,NoRider,Male,InfraAnnual,Smoker,Old,Other,0.33,-0.38,0,0
58.76,NoRider,Male,Other,Smoker,Old,Other,-0.67,-0.38,0,0
58.76,Rider,Female,Annual,Smoker,Old,EastCoast,-0.44,-0.38,0,0
58.77,NoRider,Male,InfraAnnual,Smoker,Old,EastCoast,-1.07,-0.38,0,0
58.77,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.32,-0.38,0,0
58.77,NoRider,Female,Annual,NonSmoker,Old,Other,0.56,-0.38,0,0
58.77,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.91,-0.38,0,0
58.77,Rider,Female,InfraAnnual,Smoker,Young,Other,-0.72,-0.38,0,0
58.78,NoRider,Male,Annual,Smoker,Middle,Other,1.06,2.05,1,1
58.78,Rider,Female,Annual,NonSmoker,Young,Other,-0.21,-0.38,0,0
58.78,Rider,Female,InfraAnnual,NonSmoker,Young,Other,-0.34,-0.38,0,0
58.78,NoRider,Male,Annual,NonSmoker,Young,Other,-0.45,-0.38,0,0
58.78,NoRider,Male,InfraAnnual,Smoker,Old,Other,0.34,-0.38,0,0
58.79,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.83,-0.38,0,0
58.79,NoRider,Male,InfraAnnual,NonSmoker,Middle,WestCoast,0.28,-0.38,0,0
58.79,NoRider,Male,InfraAnnual,Smoker,Middle,Other,0.1,-0.38,0,0
58.79,NoRider,Male,Annual,NonSmoker,Young,EastCoast,-0.06,-0.38,0,0
58.79,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-1.07,-0.38,0,0
58.79,Rider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,0.58,-0.38,0,0
58.8,NoRider,Female,InfraAnnual,Smoker,Young,Other,-1.07,-0.38,0,0
58.8,Rider,Female,InfraAnnual,NonSmoker,Young,Other,0.17,-0.38,0,0
58.8,NoRider,Female,Other,Smoker,Old,Other,-1.0,-0.38,0,0
58.8,Rider,Female,Annual,Smoker,Young,EastCoast,-0.69,-0.38,0,0
58.8,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.69,-0.38,0,0
58.8,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.72,-0.38,0,0
58.81,Rider,Female,InfraAnnual,NonSmoker,Old,Other,-0.1,-0.38,0,0
58.81,NoRider,Male,InfraAnnual,NonSmoker,Old,EastCoast,-0.78,-0.38,0,0
58.81,Rider,Female,Other,Smoker,Young,Other,0.62,-0.38,0,0
58.81,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-1.02,-0.38,0,0
58.81,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.29,-0.38,0,0
58.82,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,-0.69,-0.38,0,0
58.82,NoRider,Female,InfraAnnual,Smoker,Middle,EastCoast,-0.88,-0.38,0,0
58.82,NoRider,Female,Annual,NonSmoker,Middle,Other,-0.78,-0.38,0,0
58.82,NoRider,Male,Annual,NonSmoker,Young,Other,-0.66,-0.38,0,0
58.84,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,1.4,-0.38,0,0
58.84,Rider,Male,Annual,NonSmoker,Old,Other,-0.13,-0.38,0,0
58.85,NoRider,Female,Annual,NonSmoker,Young,Other,-1.07,-0.38,0,0
58.85,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.8,-0.38,0,0
58.85,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.78,-0.38,0,0
58.85,NoRider,Male,Annual,Smoker,Young,EastCoast,-0.96,-0.38,0,0
58.85,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.9,-0.38,0,0
58.86,NoRider,Female,Other,NonSmoker,Old,Other,-0.69,-0.38,0,0
58.86,NoRider,Male,Annual,Smoker,Young,EastCoast,-0.84,-0.38,0,0
58.86,Rider,Female,Annual,NonSmoker,Old,Other,-0.97,-0.38,0,0
58.87,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,0.94,-0.38,0,0
58.87,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.83,-0.38,0,0
58.87,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.02,-0.38,0,0
58.88,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-1.07,-0.38,0,0
58.88,Rider,Female,InfraAnnual,Smoker,Young,Other,4.14,-0.38,0,0
58.88,NoRider,Male,Other,Smoker,Young,Other,-0.08,-0.38,0,0
58.88,NoRider,Female,Annual,NonSmoker,Middle,Other,0.03,0.15,1,1
58.89,NoRider,Male,Annual,NonSmoker,Middle,EastCoast,-0.46,-0.38,0,0
58.89,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,-0.16,-0.38,0,0
58.9,NoRider,Male,Annual,NonSmoker,Old,WestCoast,-0.06,-0.38,0,0
58.9,NoRider,Female,Other,Smoker,Middle,Other,-0.08,-0.38,0,0
58.91,NoRider,Male,Annual,NonSmoker,Middle,Other,0.19,-0.38,0,0
58.91,NoRider,Female,Annual,Smoker,Middle,WestCoast,-0.06,-0.38,0,0
58.91,NoRider,Female,InfraAnnual,NonSmoker,Middle,Other,0.24,-0.38,0,0
58.91,NoRider,Female,Annual,NonSmoker,Young,EastCoast,1.39,-0.38,0,0
58.91,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.97,-0.38,0,0
58.91,NoRider,Male,InfraAnnual,NonSmoker,Young,EastCoast,-0.46,-0.38,0,0
58.92,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,0.95,-0.38,0,0
58.92,NoRider,Male,Other,NonSmoker,Middle,Other,-0.36,-0.38,0,0
58.93,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.97,-0.38,0,0
58.93,NoRider,Male,InfraAnnual,NonSmoker,Middle,Other,-0.04,-0.38,0,0
58.93,Rider,Male,Annual,NonSmoker,Middle,Other,0.28,-0.38,0,0
58.95,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.78,0.55,1,1
58.95,NoRider,Female,Other,Smoker,Middle,Other,1.56,-0.38,0,0
58.95,Rider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,0.08,-0.38,0,0
58.95,NoRider,Female,Annual,Smoker,Middle,Other,-0.61,-0.38,0,0
58.95,Rider,Female,Other,Smoker,Old,Other,0.28,-0.38,0,0
58.95,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.59,-0.38,0,0
58.96,NoRider,Female,InfraAnnual,NonSmoker,Young,EastCoast,0.65,-0.38,0,0
58.96,NoRider,Male,Other,NonSmoker,Young,Other,-0.53,-0.38,0,0
58.96,NoRider,Male,InfraAnnual,NonSmoker,Old,Other,-0.82,-0.38,0,0
58.97,NoRider,Male,InfraAnnual,Smoker,Middle,Other,0.49,-0.38,0,0
58.97,Rider,Male,InfraAnnual,Smoker,Middle,EastCoast,-0.94,-0.38,0,0
58.97,NoRider,Male,InfraAnnual,Smoker,Young,Other,-0.73,-0.38,0,0
58.97,Rider,Female,InfraAnnual,Smoker,Young,Other,-0.85,-0.38,0,0
58.97,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,0.23,-0.38,0,0
58.97,NoRider,Female,InfraAnnual,Smoker,Young,EastCoast,-1.04,-0.38,0,0
58.98,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,-0.65,2.05,1,1
58.98,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,-0.1,-0.38,0,0
58.98,NoRider,Female,Other,NonSmoker,Young,Other,-0.67,-0.38,0,0
58.98,Rider,Male,InfraAnnual,NonSmoker,Old,Other,0.22,-0.38,0,0
58.98,NoRider,Female,InfraAnnual,Smoker,Middle,Other,-0.86,-0.38,0,0
58.98,NoRider,Female,InfraAnnual,NonSmoker,Young,Other,0.62,-0.38,0,0
58.99,NoRider,Female,Other,Smoker,Middle,Other,-1.02,-0.38,0,0
58.99,NoRider,Male,InfraAnnual,NonSmoker,Young,Other,1.12,-0.38,0,0
58.99,Rider,Female,InfraAnnual,Smoker,Young,Other,-0.58,-0.38,0,0
58.99,NoRider,Female,Annual,NonSmoker,Middle,EastCoast,-0.84,-0.38,0,0
58.99,NoRider,Female,InfraAnnual,NonSmoker,Old,Other,0.26,-0.38,0,0
59.0,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.71,0.55,1,1
59.0,NoRider,Male,Annual,Smoker,Middle,Other,-0.21,-0.38,0,0
59.0,NoRider,Female,InfraAnnual,Smoker,Old,Other,-0.65,-0.38,0,0
59.0,NoRider,Male,Annual,NonSmoker,Young,Other,-0.57,-0.38,0,0
59.0,NoRider,Male,InfraAnnual,Smoker,Old,Other,-0.83,-0.38,0,0
59.0,NoRider,Female,Other,NonSmoker,Middle,Other,-1.02,-0.38,0,0
59.0,NoRider,Female,Other,NonSmoker,Young,EastCoast,-1.07,-0.38,0,0
59.0,NoRider,Male,Annual,Smoker,Young,EastCoast,-0.76,-0.38,0,0
59.01,NoRider,Male,Other,Smoker,Young,Other,0.01,-0.38,0,0
59.01,NoRider,Female,Other,NonSmoker,Old,Other,-0.9,-0.38,0,0
59.01,NoRider,Female,Annual,Smoker,Middle,Other,-0.7,-0.38,0,0
59.02,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.24,-0.38,0,0
59.02,NoRider,Male,Annual,NonSmoker,Middle,Other,-0.47,-0.38,0,0
59.02,NoRider,Male,InfraAnnual,NonSmoker,Middle,EastCoast,-0.56,-0.38,0,0
59.03,NoRider,Female,Annual,NonSmoker,Old,Other,1.01,-0.38,0,0
59.03,NoRider,Male,Other,Smoker,Young,Other,-0.92,-0.38,0,0
59.03,NoRider,Female,InfraAnnual,NonSmoker,Old,EastCoast,0.23,-0.38,0,0
59.03,NoRider,Female,Annual,Smoker,Young,Other,-0.69,-0.38,0,0
59.04,NoRider,Female,Other,Smoker,Old,EastCoast,-0.65,-0.38,0,0
59.04,Rider,Male,Other,NonSmoker,Old,Other,-0.25,-0.38,0,0
59.04,NoRider,Female,Other,Smoker,Young,EastCoast,-0.78,-0.38,0,0
59.04,NoRider,Female,InfraAnnual,Smoker,Old,Other,3.53,0.15,0,1
59.04,NoRider,Male,InfraAnnual,Smoker,Old,Other,1.25,-0.38,0,0
59.04,Rider,Female,InfraAnnual,NonSmoker,Young,EastCoast,-0.92,-0.38,0,0
59.04,NoRider,Male,Annual,NonSmoker,Young,EastCoast,1.03,-0.38,0,0
59.05,NoRider,Male,Other,NonSmoker,Young,Other,0.8,-0.38,0,0
