policy_year,exposure,insured_birth_year,vehicle_age,policy_holder_age,driver_license_age,vehicle_brand,vehicle_model,mileage,vehicle_power,catalog_value,claim_responsibility_rate,driving_training_label,number_of_liability_claims
3,0.397260274,1947,6,3,42,AUDI,AU-953,30000,85,882560,100,No,1
3,0.5479452055,1943,1,16,22,TOYOTA,TO-2507,30000,73,1211006,0,No,0
3,0.5287671233,1935,12,21,21,FORD,FO-2313,30000,66,0,0,No,0
3,0.301369863,1933,2,19,43,CITROEN,CI-1262,30000,88,0,0,No,0
3,0.4219178082,1939,6,17,44,MERCEDES,ME-144,30000,80,904987,100,No,0
3,0.6082191781,1949,3,17,22,PEUGEOT,PE-431,30000,66,0,100,No,1
3,0.504109589,1931,10,11,43,BMW,BM-677,30000,100,0,100,No,1
3,0.7589041096,1948,9,5,43,AUDI,AU-968,30000,96,0,100,No,1
3,0.2082191781,1940,1,6,22,TOYOTA,TO-3049,30000,66,0,0,No,0
3,0.4301369863,1929,14,8,42,OPEL,OP-1043,30000,66,0,100,No,1
3,0.3095890411,1946,11,7,21,BMW,BM-474,30000,100,0,50,No,1
3,0.5616438356,1933,0,12,43,TOYOTA,TO-1117,10000,50,317385,100,No,0
3,0.3808219178,1949,9,18,43,OPEL,OP-1043,30000,55,0,0,No,0
3,0.4219178082,1949,3,9,20,AUDI,AU-3030,30000,125,0,0,No,0
3,0.6931506849,1945,9,7,21,MERCEDES,ME-270,30000,110,0,0,No,0
3,0.7150684932,1935,2,15,43,ISUZU,IS-1553,30000,120,1181962,100,No,1
3,0.8054794521,1940,5,26,43,VOLKSWAGEN,VO-1852,30000,66,675932,0,No,0
3,0.8054794521,1940,7,27,44,RENAULT,RE-1406,30000,48,0,100,No,1
3,0.6657534247,1949,2,2,42,OPEL,OP-1043,30000,66,771663,0,No,0
3,0.6328767123,1941,2,12,43,CITROEN,CI-1263,30000,100,1284245,100,No,1
3,0.5917808219,1940,2,10,43,CITROEN,CI-1258,30000,44,462743,100,No,0
3,0.2136986301,1938,2,20,42,VOLKSWAGEN,VO-2461,30000,51,536572,100,No,1
3,0.5561643836,1949,5,3,41,FORD,FO-1813,30000,50,0,0,No,0
3,0.4328767123,1950,7,7,40,HYUNDAI,HY-2707,30000,83,0,100,No,0
3,0.2904109589,1932,16,4,59,NISSAN,NI-2258,30000,40,0,100,No,1
3,0.3506849315,1951,9,0,39,PEUGEOT,PE-225,30000,80,0,100,No,1
3,0.2794520548,1949,3,7,43,HYUNDAI,HY-1836,30000,71,0,100,No,1
3,0.3095890411,1934,0,29,34,RENAULT,RE-1406,10000,55,0,100,No,1
3,0.3232876712,1938,10,10,21,BMW,BM-474,10000,100,0,100,No,1
3,0.2109589041,1939,2,0,21,JAGUAR,JA-3183,30000,375,2420642,0,No,0
3,0.4410958904,1944,10,1,47,OPEL,OP-1496,5000,55,0,50,No,1
3,0.5315068493,1945,4,4,43,BMW,BM-3145,30000,110,0,0,No,0
3,0.4164383562,1950,3,5,41,VOLKSWAGEN,VO-2031,30000,77,788122,0,No,0
3,0.5753424658,1946,0,12,21,BMW,BM-677,12500,120,1500244,100,No,1
3,0.8328767123,1944,5,13,47,SKODA,SK-1735,30000,51,0,100,No,1
3,0.8191780822,1949,8,1,41,CITROEN,CI-3212,30000,66,0,0,No,0
3,0.5068493151,1945,10,0,43,CITROEN,CI-1263,30000,98,0,0,No,0
3,0.498630137,1946,8,14,38,VOLVO,VO-2678,30000,96,0,0,No,0
3,0.4273972603,1948,8,6,24,OPEL,OP-1450,30000,55,0,100,No,1
3,0.5095890411,1941,11,11,44,JAGUAR,JA-2650,30000,175,0,100,No,1
3,0.695890411,1934,3,14,43,PEUGEOT,PE-240,10000,54,0,0,No,0
3,0.698630137,1945,13,7,46,PEUGEOT,PE-576,30000,97,0,50,No,1
3,0.4547945205,1945,10,4,35,MERCEDES,ME-1429,30000,120,0,100,No,1
3,0.2301369863,1940,7,6,44,PEUGEOT,PE-225,30000,44,0,0,No,0
3,0.6931506849,1951,4,3,39,OPEL,OP-1496,30000,55,0,0,No,0
3,0.5808219178,1925,6,24,42,PEUGEOT,PE-429,30000,80,652096,100,No,1
3,0.3287671233,1935,18,11,56,PONTIAC,PO-1777,10000,108,0,100,No,1
3,0.7397260274,1945,3,7,31,PEUGEOT,PE-240,30000,80,905148,0,No,0
3,0.3369863014,1945,5,13,43,HONDA,HO-983,30000,114,0,0,No,0
3,0.3808219178,1930,12,27,35,AUDI,AU-953,10000,55,750000,100,No,1
3,0.2383561644,1947,15,12,44,OPEL,OP-1043,30000,50,0,0,No,0
3,0.4712328767,1932,11,18,17,MAZDA,MA-741,30000,66,0,0,No,0
3,0.3808219178,1937,4,15,19,BMW,BM-455,30000,95,1010517,0,No,0
3,0.3315068493,1942,17,16,19,SEAT,SE-1464,30000,50,0,0,No,0
3,0.3506849315,1942,3,24,43,MAZDA,MA-650,30000,81,890102,100,No,0
3,0.5232876712,1950,11,10,36,MERCEDES,ME-270,12500,105,0,0,No,0
3,0.4164383562,1951,1,10,38,MITSUBISHI,MI-2394,30000,115,1063842,100,No,1
3,0.5369863014,1931,16,29,60,SUZUKI,SU-2935,30000,39,0,100,No,1
3,0.3616438356,1951,1,1,38,VOLKSWAGEN,VO-2977,30000,103,1075989,100,No,0
3,0.5589041096,1934,3,3,43,FORD,FO-1749,2500,59,549753,100,No,1
3,0.7068493151,1950,19,1,34,VOLKSWAGEN,VO-1852,10000,47,0,0,No,0
3,0.5726027397,1940,13,29,43,MERCEDES,ME-368,30000,130,0,100,No,1
3,0.3150684932,1933,9,30,43,OPEL,OP-1496,30000,66,0,100,No,1
3,0.4219178082,1932,5,12,44,CITROEN,CI-1268,30000,103,908483,0,No,0
3,0.7863013699,1926,6,4,43,TOYOTA,TO-1471,30000,71,0,0,No,0
3,0.8,1950,8,18,36,VOLKSWAGEN,VO-1852,30000,50,0,100,No,1
3,0.5808219178,1940,4,13,34,OPEL,OP-994,30000,44,373669,100,No,1
3,0.4082191781,1939,1,1,19,PEUGEOT,PE-380,30000,80,904987,100,No,0
3,0.7534246575,1943,6,5,19,BMW,BM-474,30000,120,1462400,0,No,0
3,0.5589041096,1943,4,6,44,MAZDA,MA-721,30000,88,773427,0,No,0
3,0.2602739726,1948,3,1,42,RENAULT,RE-2214,30000,96,941939,0,No,0
3,0.4520547945,1940,9,2,42,FORD,FO-1785,30000,85,0,0,No,0
3,0.2767123288,1935,2,15,44,MERCEDES,ME-1617,10000,100,0,100,No,1
3,0.8082191781,1948,14,14,43,OPEL,OP-1043,30000,50,444877,0,No,0
3,0.7808219178,1941,1,1,35,VOLKSWAGEN,VO-2461,30000,66,666663,100,No,0
3,0.3205479452,1933,1,26,43,TOYOTA,TO-1471,30000,74,655775,100,No,1
3,0.8054794521,1933,13,5,44,SAAB,SA-852,30000,96,0,100,No,1
3,0.4383561644,1940,4,4,44,MERCEDES,ME-2779,30000,165,2022687,0,No,0
3,0.6383561644,1923,4,10,42,OPEL,OP-2246,30000,77,0,100,No,1
3,0.7424657534,1948,10,5,35,VOLKSWAGEN,VO-2461,30000,50,0,0,No,0
3,0.3753424658,1929,12,14,43,SUZUKI,SU-2935,30000,50,0,0,No,0
3,0.6109589041,1934,7,5,22,VOLVO,VO-2661,12500,85,0,100,No,1
3,0.8246575342,1937,8,11,54,FORD,FO-1813,30000,74,560425,0,No,0
3,0.3232876712,1931,6,3,22,OPEL,OP-2246,10000,66,506912,100,No,0
3,0.5698630137,1938,14,21,43,MERCEDES,ME-109,30000,60,0,100,No,1
3,0.4054794521,1934,2,19,40,MERCEDES,ME-1216,30000,100,930159,100,No,0
3,0.7616438356,1943,9,13,21,OPEL,OP-1450,30000,55,0,100,No,1
3,0.8054794521,1931,7,13,22,NISSAN,NI-2493,30000,85,0,100,No,1
3,0.2246575342,1947,0,14,38,PEUGEOT,PE-240,10000,88,668232,100,No,1
3,0.4082191781,1930,0,12,43,HYUNDAI,HY-1979,2500,77,588397,100,No,0
3,0.5150684932,1930,12,10,31,VOLKSWAGEN,VO-1852,30000,74,0,100,No,1
3,0.8,1928,2,13,42,JAGUAR,JA-3183,30000,152,1976377,100,No,1
3,0.295890411,1944,1,1,21,AUDI,AU-968,30000,140,1959793,100,No,1
3,0.3095890411,1943,11,0,33,PEUGEOT,PE-576,30000,66,0,100,No,1
3,0.2904109589,1932,13,21,42,CITROEN,CI-2719,30000,44,0,100,No,1
3,0.2876712329,1931,0,2,31,AUDI,AU-2523,30000,155,2028110,100,No,0
3,0.2356164384,1950,0,12,42,CITROEN,CI-1158,30000,55,628093,0,No,0
3,0.5643835616,1947,13,14,22,OPEL,OP-1043,30000,48,0,0,No,0
3,0.4109589041,1947,3,0,33,PEUGEOT,PE-396,10000,65,0,100,No,1
3,0.2876712329,1933,12,11,51,MERCEDES,ME-270,30000,92,0,100,No,1
3,0.6191780822,1932,2,15,22,MERCEDES,ME-182,30000,100,1412747,100,No,0
3,0.7780821918,1944,2,23,41,HONDA,HO-2002,30000,65,0,0,No,0
3,0.4054794521,1930,7,3,42,NISSAN,NI-1013,30000,72,0,0,No,0
3,0.397260274,1945,1,0,41,HONDA,HO-1348,10000,73,605100,0,No,0
3,0.6438356164,1950,3,2,37,JAGUAR,JA-3143,30000,110,1410732,0,No,0
3,0.7534246575,1935,15,15,22,VOLKSWAGEN,VO-1852,30000,55,0,100,No,1
3,0.7671232877,1949,11,8,18,SKODA,SK-1735,30000,47,0,0,No,0
3,0.7753424658,1947,11,4,22,PEUGEOT,PE-576,30000,80,0,100,No,1
3,0.7452054795,1946,12,0,39,FORD,FO-2313,30000,85,0,50,No,1
3,0.5232876712,1925,13,18,44,OPEL,OP-1043,30000,66,0,100,No,1
3,0.6219178082,1926,11,14,22,OPEL,OP-994,30000,55,0,100,No,1
3,0.6301369863,1942,8,10,44,MERCEDES,ME-182,30000,90,1093518,0,No,0
3,0.7780821918,1931,8,13,43,CITROEN,CI-3212,30000,80,0,100,No,1
3,0.4219178082,1931,7,14,22,OPEL,OP-3074,30000,114,0,0,No,0
3,0.7095890411,1936,4,30,35,RENAULT,RE-3038,30000,43,343723,100,No,1
3,0.5698630137,1934,12,6,43,TOYOTA,TO-1471,10000,63,0,100,No,1
3,0.5808219178,1940,16,14,43,FORD,FO-1673,30000,43,0,0,No,0
3,0.5123287671,1929,6,20,31,VOLVO,VO-2678,30000,96,0,100,No,1
3,0.6410958904,1948,2,10,42,MERCEDES,ME-144,30000,80,0,0,No,0
3,0.304109589,1951,1,1,35,OPEL,OP-3248,30000,81,946323,0,No,0
3,0.2136986301,1921,4,14,22,CITROEN,CI-1258,30000,44,0,100,No,0
3,0.6410958904,1936,16,11,40,BMW,BM-.,30000,105,0,100,No,1
3,0.4410958904,1931,7,13,22,MAZDA,MA-339,7500,77,0,100,No,1
3,0.7753424658,1938,2,1,44,OPEL,OP-3248,30000,88,0,0,No,0
3,0.6657534247,1951,1,12,41,CITROEN,CI-1239,5000,50,397732,0,No,0
3,0.4520547945,1938,14,16,39,SUZUKI,SU-1142,30000,73,0,0,No,0
3,0.6,1943,1,8,42,FORD,FO-1749,15000,44,529253,100,No,1
3,0.7205479452,1944,9,8,35,TOYOTA,TO-1471,30000,81,663849,0,No,0
3,0.4109589041,1937,4,19,21,FIAT,FI-2912,30000,88,0,100,No,1
3,0.5506849315,1946,9,2,35,MERCEDES,ME-182,30000,85,1072438,0,No,0
3,0.2465753425,1938,18,14,31,MAZDA,MA-87,30000,39,0,100,No,1
3,0.3890410959,1935,25,4,44,MERCEDES,ME-156,30000,90,0,100,No,1
3,0.3780821918,1944,7,25,47,HONDA,HO-1348,30000,66,0,100,No,1
3,0.7671232877,1939,4,15,22,RENAULT,RE-3038,30000,47,442045,100,No,0
3,0.6931506849,1927,5,3,44,AUDI,AU-953,30000,103,0,100,No,1
3,0.3671232877,1948,5,5,40,MERCEDES,ME-2298,30000,155,1899166,0,No,0
3,0.3643835616,1950,16,8,21,VOLVO,VO-627,30000,66,0,100,No,1
3,0.304109589,1947,12,24,44,OPEL,OP-1043,5000,66,0,0,No,0
3,0.6,1940,2,2,31,BMW,BM-777,30000,155,3044822,100,No,0
3,0.7561643836,1939,21,18,44,MERCEDES,ME-156,30000,55,0,0,No,0
3,0.3945205479,1936,7,14,21,MERCEDES,ME-270,30000,100,0,100,No,1
3,0.301369863,1950,7,15,41,MERCEDES,ME-182,30000,90,0,50,No,0
3,0.6739726027,1935,14,19,44,HYUNDAI,HY-1707,10000,62,0,0,No,0
3,0.2246575342,1945,0,4,42,VOLKSWAGEN,VO-2418,30000,100,1217541,100,No,1
3,0.6794520548,1936,1,13,22,PEUGEOT,PE-431,30000,80,801152,0,No,0
3,0.695890411,1930,10,7,59,MAZDA,MA-488,30000,65,0,0,No,0
3,0.3945205479,1940,14,1,42,FORD,FO-2050,12500,44,0,100,No,1
3,0.4767123288,1934,2,24,32,NISSAN,NI-2372,30000,65,0,100,No,1
3,0.7479452055,1949,1,10,37,RENAULT,RE-1406,30000,63,583429,0,No,0
3,0.3232876712,1928,3,14,22,VOLVO,VO-2661,30000,80,833464,100,No,0
3,0.5835616438,1951,0,4,37,RENAULT,RE-2061,30000,55,608099,100,No,0
3,0.7561643836,1930,17,11,44,FORD,FO-2313,30000,65,0,100,No,1
3,0.6520547945,1931,3,3,36,VOLKSWAGEN,VO-1852,30000,77,0,100,No,1
3,0.602739726,1934,6,14,22,CITROEN,CI-3212,5000,70,0,100,No,1
3,0.5589041096,1926,4,13,43,VOLKSWAGEN,VO-1852,5000,66,626439,0,No,0
3,0.3369863014,1948,11,6,31,PEUGEOT,PE-733,30000,98,0,0,No,0
3,0.4602739726,1937,4,2,54,MERCEDES,ME-2840,10000,120,0,100,No,1
3,0.3698630137,1932,4,10,16,BMW,BM-3145,30000,155,1872308,100,No,1
3,0.2602739726,1926,2,14,22,RENAULT,RE-1406,30000,55,0,0,No,0
3,0.2465753425,1932,5,16,31,CITROEN,CI-1258,30000,50,0,100,No,1
3,0.3205479452,1934,2,2,43,CITROEN,CI-1258,30000,50,0,100,No,1
3,0.2301369863,1939,5,12,21,CITROEN,CI-1263,30000,80,0,100,No,1
3,0.7698630137,1945,2,10,31,BMW,BM-445,30000,90,800103,0,No,0
3,0.5945205479,1937,13,8,45,MAZDA,MA-488,30000,65,0,100,No,1
3,0.6904109589,1950,4,12,41,MERCEDES,ME-1126,15000,80,1008500,0,No,0
3,0.298630137,1938,2,0,51,VOLKSWAGEN,VO-2461,30000,44,0,100,No,1
3,0.4356164384,1938,13,12,22,TOYOTA,TO-2896,30000,55,0,0,No,0
3,0.2602739726,1934,14,1,41,VOLVO,VO-2661,10000,85,0,100,No,1
3,0.5780821918,1939,4,13,43,MERCEDES,ME-270,30000,120,0,100,No,1
3,0.6356164384,1939,4,4,43,CITROEN,CI-1262,30000,65,0,100,No,1
3,0.5424657534,1929,10,9,43,AUDI,AU-953,30000,75,784199,0,No,0
3,0.6191780822,1938,15,8,42,TOYOTA,TO-1471,30000,55,0,100,No,1
3,0.4493150685,1936,7,22,21,PEUGEOT,PE-429,30000,80,580855,0,No,0
3,0.4931506849,1934,9,23,43,VOLKSWAGEN,VO-2461,30000,55,451808,100,No,1
3,0.7945205479,1938,11,14,53,RENAULT,RE-2214,30000,55,0,100,No,1
3,0.4328767123,1934,13,6,43,RENAULT,RE-3038,30000,43,0,0,No,0
3,0.6136986301,1936,14,4,43,BMW,BM-474,30000,110,1033060,0,No,0
3,0.7835616438,1942,8,10,44,AUDI,AU-953,30000,120,1249871,0,No,0
3,0.4876712329,1948,4,5,41,CITROEN,CI-1262,30000,66,705116,0,No,0
3,0.7780821918,1946,4,20,21,JAGUAR,JA-3143,30000,96,1178528,0,No,0
3,0.5205479452,1943,5,16,22,BMW,BM-474,30000,110,0,100,No,1
3,0.8,1936,4,13,44,VOLKSWAGEN,VO-2418,30000,100,1158637,0,No,0
3,0.797260274,1947,2,2,44,TOYOTA,TO-1100,30000,93,0,100,No,1
3,0.4712328767,1948,4,10,21,OPEL,OP-1496,30000,59,0,100,No,1
3,0.6301369863,1943,16,2,37,MAZDA,MA-87,30000,39,0,0,No,0
3,0.498630137,1937,0,3,43,HYUNDAI,HY-2012,30000,66,626737,0,No,0
3,0.3123287671,1948,5,3,43,MERCEDES,ME-2840,30000,120,1043515,0,No,0
3,0.6356164384,1941,1,26,43,HONDA,HO-2022,15000,73,586430,0,No,0
3,0.3452054795,1947,14,0,38,PEUGEOT,PE-48,30000,42,0,100,No,0
3,0.5397260274,1932,8,14,22,CITROEN,CI-1263,30000,80,0,0,No,0
3,0.2849315068,1949,7,7,21,TOYOTA,TO-2115,10000,120,1730586,0,No,0
3,0.3123287671,1922,9,13,22,VOLKSWAGEN,VO-1852,30000,74,0,100,No,1
3,0.5589041096,1932,6,14,22,OPEL,OP-2246,30000,66,0,100,No,1
3,0.4246575342,1941,12,10,26,ALFA ROMEO,AL-126,30000,77,0,100,No,1
3,0.3589041096,1934,11,7,19,HYUNDAI,HY-1080,30000,40,0,0,No,0
3,0.3808219178,1939,11,12,22,FORD,FO-2313,30000,66,0,0,No,0
3,0.5369863014,1941,6,7,41,HYUNDAI,HY-1836,30000,60,0,100,No,1
3,0.3671232877,1950,14,1,42,VOLKSWAGEN,VO-2461,10000,47,0,50,No,1
3,0.701369863,1948,10,0,40,AUDI,AU-946,30000,75,0,100,No,1
3,0.3315068493,1930,8,13,22,OPEL,OP-1043,30000,66,0,100,No,1
3,0.7808219178,1944,10,1,43,OPEL,OP-2387,30000,88,0,100,No,1
3,0.4520547945,1942,3,18,43,NISSAN,NI-2372,30000,81,575429,0,No,0
3,0.3753424658,1930,16,16,30,MERCEDES,ME-329,30000,142,2199175,100,No,1
3,0.4301369863,1948,14,10,43,MERCEDES,ME-337,30000,95,0,0,No,0
3,0.7287671233,1950,8,18,41,FORD,FO-1785,30000,66,672690,100,No,1
3,0.7561643836,1948,12,19,21,OPEL,OP-1496,30000,49,0,100,No,1
3,0.2054794521,1929,10,8,44,AUDI,AU-946,30000,66,0,0,No,0
3,0.3506849315,1950,2,3,41,PEUGEOT,PE-431,30000,80,826136,100,No,0
3,0.797260274,1946,5,9,43,BMW,BM-690,30000,130,1573260,100,No,0
3,0.7726027397,1941,3,10,23,PEUGEOT,PE-240,30000,70,587511,100,No,0
3,0.3780821918,1938,6,10,43,VOLKSWAGEN,VO-1852,10000,66,0,0,No,0
3,0.3178082192,1947,5,17,39,PEUGEOT,PE-429,30000,100,1038505,0,No,0
3,0.7945205479,1943,6,27,48,MERCEDES,ME-182,30000,90,0,0,No,0
3,0.7561643836,1950,14,7,35,CITROEN,CI-2719,5000,65,0,100,No,0
3,0.698630137,1937,13,10,53,HONDA,HO-983,30000,85,0,100,No,1
3,0.6493150685,1949,2,6,42,MERCEDES,ME-1126,10000,80,1082564,0,No,0
3,0.4849315068,1946,5,14,22,TOYOTA,TO-3230,30000,66,550882,0,No,0
3,0.4273972603,1951,10,10,39,LANCIA,LA-2170,30000,81,0,0,No,0
3,0.5287671233,1933,3,23,50,NISSAN,NI-2372,10000,50,545090,0,No,0
3,0.3205479452,1941,3,21,45,VOLKSWAGEN,VO-1852,30000,77,783443,0,No,0
3,0.602739726,1945,5,10,46,VOLKSWAGEN,VO-2991,30000,77,918985,100,No,0
3,0.498630137,1943,16,19,46,MERCEDES,ME-270,30000,70,0,0,No,0
3,0.6739726027,1944,2,2,43,VOLKSWAGEN,VO-2977,30000,100,1334681,100,No,0
3,0.7534246575,1934,15,13,43,CITROEN,CI-3265,30000,55,0,100,No,1
3,0.3945205479,1927,3,21,46,VOLKSWAGEN,VO-2461,30000,51,442973,100,No,1
3,0.3068493151,1948,1,8,42,MAZDA,MA-339,30000,110,920155,100,No,0
3,0.5917808219,1943,11,12,44,FORD,FO-1785,30000,74,0,0,No,0
3,0.2602739726,1942,11,7,14,TOYOTA,TO-1471,30000,71,0,100,No,1
3,0.3315068493,1941,20,3,31,MERCEDES,ME-308,30000,69,0,100,No,1
3,0.5780821918,1949,6,2,45,RENAULT,RE-2086,30000,79,0,100,No,1
3,0.4054794521,1935,21,5,43,VOLKSWAGEN,VO-2461,5000,37,0,100,No,1
3,0.402739726,1930,0,22,44,HONDA,HO-2002,10000,65,716118,0,No,0
3,0.5315068493,1948,1,18,43,KIA,KI-2857,30000,85,0,100,No,1
3,0.597260274,1950,5,4,38,TOYOTA,TO-1471,10000,66,562926,0,No,0
3,0.5945205479,1944,3,1,43,OPEL,OP-1496,5000,44,0,100,No,1
3,0.2739726027,1946,11,11,21,MERCEDES,ME-474,30000,165,2479739,100,No,1
3,0.2739726027,1943,1,1,43,JAGUAR,JA-3183,30000,155,1633770,0,No,0
3,0.2328767123,1941,1,14,31,CITROEN,CI-1258,10000,54,515424,100,No,1
3,0.2767123288,1933,0,3,39,KIA,KI-2886,30000,100,1100152,100,No,0
3,0.2246575342,1935,2,14,22,PEUGEOT,PE-431,30000,66,876749,0,No,0
3,0.5945205479,1945,12,10,42,BMW,BM-690,30000,105,0,100,No,1
3,0.2438356164,1926,4,17,43,FORD,FO-1813,30000,50,0,0,No,0
3,0.3780821918,1932,0,11,44,RENAULT,RE-1406,30000,82,673476,100,No,1
3,0.4383561644,1951,11,2,41,MERCEDES,ME-1619,30000,100,0,100,No,1
3,0.5424657534,1949,3,12,42,MERCEDES,ME-182,30000,100,1600892,50,No,1
3,0.5780821918,1947,14,1,22,VOLKSWAGEN,VO-3092,30000,66,0,0,No,0
3,0.3452054795,1948,1,10,43,NISSAN,NI-2372,15000,65,455842,0,No,0
3,0.2,1949,10,10,42,VOLKSWAGEN,VO-2418,30000,74,677687,100,No,1
3,0.2,1944,0,0,42,FORD,FO-1236,7500,110,0,0,No,0
3,0.2328767123,1939,12,20,52,MITSUBISHI,MI-2869,30000,63,0,100,No,1
3,0.3095890411,1947,8,8,42,MERCEDES,ME-270,30000,100,0,0,No,0
3,0.5863013699,1950,13,8,38,VOLVO,VO-2661,5000,66,0,100,No,1
3,0.5698630137,1951,7,13,36,NISSAN,NI-2493,30000,85,0,0,No,0
3,0.5863013699,1942,2,14,22,MERCEDES,ME-1126,30000,80,871344,0,No,0
3,0.501369863,1947,4,3,42,TOYOTA,TO-1100,30000,93,0,0,No,0
3,0.5726027397,1938,8,5,51,DAIHATSU,DA-2819,30000,43,0,0,No,0
3,0.3616438356,1947,6,2,41,OPEL,OP-2246,30000,74,520085,100,No,1
3,0.5534246575,1932,16,5,36,VOLKSWAGEN,VO-2461,30000,40,0,100,No,1
3,0.4136986301,1941,10,15,20,VOLKSWAGEN,VO-1174,30000,50,0,100,No,1
3,0.5068493151,1934,5,4,44,MERCEDES,ME-1126,30000,80,1166858,100,No,1
3,0.5561643836,1944,12,4,49,VOLKSWAGEN,VO-1852,30000,81,0,100,No,1
3,0.4904109589,1943,1,1,43,FIAT,FI-2410,10000,44,419069,0,No,0
3,0.5835616438,1949,12,2,43,NISSAN,NI-1013,30000,73,0,100,No,0
3,0.3780821918,1937,2,1,54,RENAULT,RE-1406,30000,58,528420,100,No,1
3,0.5643835616,1949,4,13,39,MERCEDES,ME-182,30000,100,1222826,0,No,0
3,0.3726027397,1947,5,6,43,CITROEN,CI-1262,12500,66,0,0,No,0
3,0.2739726027,1944,7,3,33,PEUGEOT,PE-225,30000,44,0,100,No,1
3,0.5698630137,1937,7,22,53,MERCEDES,ME-270,30000,100,0,100,No,1
3,0.501369863,1945,4,3,42,NISSAN,NI-3142,30000,110,1121250,100,No,0
3,0.2164383562,1950,12,2,41,VOLKSWAGEN,VO-1852,30000,50,0,100,No,1
3,0.4876712329,1947,4,0,44,FORD,FO-2313,30000,66,0,0,No,0
3,0.5917808219,1934,4,4,20,CITROEN,CI-1258,30000,66,666777,0,No,0
3,0.5917808219,1926,5,15,22,AUDI,AU-946,2500,75,810633,100,No,1
3,0.5589041096,1943,7,10,48,NISSAN,NI-2962,30000,92,0,100,No,1
3,0.5726027397,1933,4,15,44,FORD,FO-1785,30000,66,0,100,No,1
3,0.4219178082,1949,11,11,42,MITSUBISHI,MI-2864,30000,63,0,0,No,0
3,0.5424657534,1948,7,7,23,BMW,BM-756,30000,190,0,0,No,0
3,0.3808219178,1937,4,17,23,BMW,BM-79,5000,100,0,100,No,1
3,0.4328767123,1949,5,14,43,VOLKSWAGEN,VO-2418,30000,77,839413,100,No,1
3,0.3698630137,1929,3,15,43,HYUNDAI,HY-1836,7500,49,0,0,No,0
3,0.298630137,1930,13,12,22,CITROEN,CI-3149,30000,81,0,0,No,0
3,0.5397260274,1934,2,1,42,BMW,BM-677,30000,120,1663107,100,No,1
3,0.3534246575,1936,24,10,8,VOLVO,VO-296,30000,76,0,100,No,1
3,0.5780821918,1945,20,1,35,VOLKSWAGEN,VO-1852,30000,55,0,0,No,0
3,0.5890410959,1944,12,12,22,BMW,BM-.,30000,100,929635,0,No,0
3,0.5123287671,1940,5,0,40,VOLKSWAGEN,VO-2031,30000,77,0,100,No,1
3,0.3534246575,1951,0,28,41,BMW,BM-3145,30000,120,1755596,0,No,0
3,0.6,1930,3,3,21,MERCEDES,ME-182,30000,100,1330419,100,No,1
3,0.597260274,1941,1,2,55,RENAULT,RE-1406,30000,50,0,0,No,0
3,0.4,1945,7,10,48,NISSAN,NI-1013,30000,72,0,0,No,0
3,0.2602739726,1942,11,11,39,JAGUAR,JA-2650,30000,175,0,100,No,1
3,0.2821917808,1947,10,1,46,BMW,BM-690,30000,120,0,50,No,1
3,0.2383561644,1934,11,11,43,TOYOTA,TO-3230,30000,50,0,0,No,0
3,0.3780821918,1948,20,8,21,TOYOTA,TO-1290,30000,70,0,100,No,1
3,0.3260273973,1939,3,6,40,OPEL,OP-1043,30000,66,0,100,No,1
3,0.6136986301,1948,3,3,34,PEUGEOT,PE-2413,30000,66,636081,0,No,0
3,0.4,1946,1,16,43,TOYOTA,TO-2507,30000,73,1107050,100,No,0
3,0.3726027397,1934,1,9,43,BMW,BM-3144,10000,100,1053506,100,No,0
3,0.6191780822,1945,7,10,44,CITROEN,CI-1263,30000,80,0,0,No,0
3,0.6219178082,1949,9,5,43,OPEL,OP-2387,30000,88,0,0,No,0
3,0.6109589041,1950,14,4,26,SUZUKI,SU-2935,30000,39,0,0,No,0
3,0.5095890411,1949,12,11,20,VOLVO,VO-2661,30000,92,0,0,No,0
3,0.2904109589,1947,3,25,35,RENAULT,RE-1406,30000,50,0,100,No,1
3,0.3945205479,1940,2,8,36,FORD,FO-1813,30000,59,0,100,No,1
3,0.6,1931,10,9,44,MERCEDES,ME-144,30000,95,1105333,100,No,1
3,0.5945205479,1945,4,5,34,VOLVO,VO-1267,30000,103,1286079,100,No,0
3,0.3260273973,1934,17,3,43,FORD,FO-1749,30000,43,0,100,No,1
3,0.6246575342,1938,1,10,52,CITROEN,CI-1263,30000,88,898492,100,No,0
3,0.3123287671,1951,7,3,41,CITROEN,CI-1258,30000,50,657542,100,No,0
3,0.2684931507,1937,6,14,43,BMW,BM-690,30000,141,1703281,100,No,0
3,0.2575342466,1928,20,14,22,CITROEN,CI-3265,30000,55,0,100,No,1
3,0.5780821918,1946,13,11,16,BMW,BM-474,30000,100,0,100,No,1
3,0.2547945205,1946,1,1,21,MITSUBISHI,MI-2404,30000,147,1758957,100,No,0
3,0.6109589041,1951,4,11,41,MERCEDES,ME-1126,30000,80,0,100,No,1
3,0.2575342466,1938,7,10,44,JAGUAR,JA-1615,10000,96,1181694,0,No,0
3,0.4356164384,1948,9,3,33,VOLKSWAGEN,VO-2418,30000,74,760045,0,No,0
3,0.4630136986,1938,14,10,44,AUDI,AU-953,30000,66,849123,100,No,1
3,0.495890411,1949,1,4,26,VOLKSWAGEN,VO-2977,30000,100,1166834,100,No,1
